,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,class,A1
2964,20,28,808,17962,20091,403655386,17962,20091,403655386,12,8,70,2279,1941,3770319,0,3
2965,34,48,2365,21331,23360,545715101,21331,23360,545715101,14,6,45,2363,1821,3316454,0,3
2966,20,32,1043,18239,22866,522892119,18239,22866,522892119,15,6,41,2305,999,999636,0,3
2967,13,25,635,19944,24457,598166990,19944,24457,598159393,11,8,78,1619,1346,1814064,0,3
2968,11,43,1897,26743,22183,492110246,26743,22183,492110246,6,1,2,625,167,28017,1,3
2969,13,5,32,20027,23341,544834889,20027,23341,544834889,15,7,53,2552,1270,1614210,0,3
2970,6,8,79,18522,20637,425886325,18522,20637,425886325,6,8,64,884,1303,1698192,0,3
2971,41,56,3170,16234,17280,298613217,16234,17280,298613217,12,9,81,2183,2111,4460334,0,3
2972,21,39,1569,18767,21340,455409117,18767,21340,455409117,8,7,59,1510,1912,3656317,0,3
2973,7,6,43,16676,20146,405891475,16676,20146,405885412,10,8,68,1763,1573,2476896,0,3
2974,14,31,980,15667,19800,392077307,15666,19801,392101841,8,7,62,1367,1923,3698050,0,3
2975,31,46,2118,19242,21685,470279124,17030,21082,444490178,10,8,72,1765,1595,2545502,0,3
2976,11,8,70,19873,23445,549709757,19873,23445,549709757,14,9,83,2113,1540,2372532,0,3
2977,21,37,1374,18430,21061,443589568,18430,21061,443589568,9,7,59,1618,1592,2535162,0,3
2978,24,39,1530,20941,24740,612087774,19108,24176,584489289,10,9,88,1606,1809,3273702,0,3
2979,10,10,107,18244,21691,470536895,18244,21691,470536895,13,9,94,2049,1635,2674538,0,3
2980,0,0,0,32611,24816,615837651,32611,24816,615837651,6,0,0,589,70,4961,1,3
2981,0,0,0,32814,25044,627231897,32814,25044,627231897,6,0,0,589,69,4852,1,3
2982,0,0,0,32725,24951,622559212,32725,24951,622559212,6,0,0,626,23,531,1,3
2983,0,0,0,32695,24892,619611827,32695,24892,619611827,6,0,0,626,12,156,1,3
2984,12,7,50,20446,22591,510394466,20446,22591,510394466,14,9,81,2208,1436,2062200,0,3
2985,16,31,999,17841,21697,470787397,16600,21651,468781990,11,7,60,1893,1892,3581985,0,3
2986,6,6,36,18515,22146,490472007,17201,21685,470250190,11,8,71,1628,1392,1939696,0,3
2987,25,43,1851,18949,21201,449504081,18949,21201,449504081,9,9,90,1958,2416,5839839,0,3
2988,8,8,68,22965,24077,579735565,22965,24077,579735565,13,10,110,1893,1510,2282191,0,3
2989,32,54,2987,22078,23532,553768014,22129,23597,556860547,11,7,62,1949,1713,2935529,0,3
2990,14,26,696,19575,22244,494801936,19575,22244,494801936,10,8,72,1678,1507,2273017,0,3
2991,13,6,46,19282,24095,580574330,19282,24095,580574330,17,5,32,2778,1136,1292133,0,3
2992,21,30,941,19278,22158,490981466,19278,22158,490981466,14,9,91,2270,1879,3531644,0,3
2993,19,34,1218,18950,22343,499249375,17754,21779,474327475,10,9,83,1555,1477,2183654,0,3
2994,9,7,60,16186,20019,400789979,16186,20019,400789979,14,9,91,2050,1412,1996246,0,3
2995,20,41,1691,14441,18488,341833322,14441,18488,341833322,10,8,73,1562,1477,2183732,0,3
2996,21,37,1390,20564,24913,620704196,20564,24913,620704196,8,7,60,1372,1587,2519188,0,3
2997,15,23,570,19342,21661,469235649,19342,21661,469235649,10,7,55,1811,1753,3076221,0,3
2998,10,6,37,22054,25304,640327627,22054,25304,640327627,15,8,66,2352,1308,1712271,0,3
2999,11,11,123,16810,19193,368394411,16810,19193,368394411,14,8,72,2330,1631,2663290,0,3
3000,20,29,857,20431,23433,549108885,20431,23433,549108885,17,7,58,2536,1247,1556896,0,3
3001,10,7,52,18504,20737,430063426,18504,20737,430063426,16,8,66,2398,1295,1677370,0,3
3002,28,38,1476,16930,22550,508539197,16930,22550,508539197,16,8,79,2904,2127,4525961,0,3
3003,8,8,64,16873,21903,479773213,15639,21026,442105958,11,9,98,1797,1578,2490819,0,3
3004,2546,6656,44308459,14556,20975,439965928,14556,20975,439965928,10,18,340,1184,2900,8411874,0,8
3005,16,32,1058,19072,22062,486739395,19072,22062,486739395,11,9,91,1544,1439,2072187,0,3
3006,13,28,831,21270,21649,468691999,21270,21649,468691999,10,9,88,1584,1880,3537720,0,3
3007,22,40,1648,17927,22872,523128746,17928,22871,523118504,10,8,70,1956,2315,5362738,0,3
3008,10,6,48,19422,23188,537699187,19422,23188,537699187,13,6,40,2108,1152,1327256,0,3
3009,17,29,841,19898,22123,489428920,19207,22332,498753509,12,7,60,1920,1411,1993361,0,3
3010,17,18,330,19347,22655,513279781,19347,22655,513279781,15,8,74,2554,1544,2386011,0,3
3011,7,7,55,18446,22816,520589130,18446,22816,520589130,11,9,94,1700,1494,2233674,0,3
3012,7,7,53,19642,22359,499953225,19642,22359,499953225,11,9,83,1693,1391,1936668,0,3
3013,16,30,903,17324,21426,459110023,17311,21434,459423011,10,8,68,1800,1827,3340705,0,3
3014,8,8,79,19495,21777,474244873,17111,21389,457523166,11,10,111,1624,1538,2367061,0,3
3015,14,22,524,9850,13231,175064863,9846,13232,175102939,11,8,73,1935,1592,2535269,0,3
3016,28,54,3008,21313,25122,631126478,21313,25122,631126478,10,8,67,1722,1546,2390800,0,3
3017,6,6,46,14383,21049,443078984,14300,21099,445189178,10,9,94,1589,1580,2497339,0,3
3018,28,43,1862,23618,24708,610505579,23618,24708,610505579,10,8,72,1697,1751,3068893,0,3
3019,9,6,40,20090,22240,494619551,19797,22103,488586376,15,7,63,2322,1186,1406656,0,3
3020,16,20,408,16295,21273,452558312,16295,21273,452558312,13,9,99,2106,1868,3489960,0,3
3021,10,8,77,16744,21627,467747958,16744,21627,467747958,11,9,89,1636,1432,2051340,0,3
3022,20,30,943,20786,23920,572167925,19394,23458,550313570,11,9,82,2149,2377,5651499,0,3
3023,17,27,777,19834,24692,609698632,19834,24692,609698632,13,8,67,2288,1812,3285953,0,3
3024,17,24,582,19723,22639,512540003,19723,22639,512540003,11,9,83,1761,1505,2266089,0,3
3025,21,36,1352,22301,23612,557529821,21227,24128,582189331,13,8,80,1897,1454,2114327,0,3
3026,8,8,64,17308,19754,390243832,17308,19754,390243832,13,8,69,2173,1723,2971587,0,3
3027,21,43,1922,18394,21606,466860193,18580,21870,478336047,10,8,78,1720,1682,2832263,0,3
3028,4,4,19,15604,20320,412933865,12801,17479,305537949,8,7,53,1676,1559,2431170,0,3
3029,17,30,905,18682,23283,542117651,18527,23385,546890462,13,9,81,1986,1407,1980124,0,3
3030,31,42,1829,19508,25189,634501464,19508,25189,634495789,13,9,87,2673,2482,6163483,0,3
3031,9,8,77,15745,18447,340308671,15745,18447,340306033,12,8,68,1982,1538,2366040,0,3
3032,10,5,35,19731,22711,515806592,19731,22711,515806592,17,6,43,2546,998,997874,0,3
3033,20,34,1203,21246,24232,587199773,21245,24232,587222189,11,8,69,2140,2021,4087982,0,3
3034,7,6,42,21747,22304,497483496,21747,22304,497483496,13,9,83,1890,1355,1838138,0,3
3035,0,0,0,32985,25241,637124868,32985,25241,637124868,6,0,0,589,69,4835,1,3
3036,0,0,0,32482,24733,611755000,32482,24733,611755000,6,0,0,626,12,156,1,3
3037,16,30,957,20542,23469,550839972,20542,23469,550839972,9,8,78,1538,1792,3213552,0,3
3038,13,27,741,19280,20980,440179674,19377,20956,439170530,9,9,85,1606,1977,3909058,0,3
3039,29,43,1862,21239,22886,523812496,21239,22886,523812496,14,8,67,2185,1552,2411791,0,3
3040,18,29,843,19255,21065,443775150,19255,21065,443775150,15,8,75,2559,1898,3605758,0,3
3041,11,7,51,18076,21019,441839889,18076,21019,441839889,16,8,70,2379,1275,1626680,0,3
3042,24,37,1436,18678,21933,481059140,18678,21933,481059140,14,10,118,2083,1717,2949186,0,3
3043,18,31,974,19628,23016,529768162,19628,23016,529768162,13,10,112,2064,1829,3348060,0,3
3044,27,42,1830,20913,23762,564639069,20913,23761,564631466,8,8,66,1314,1606,2580493,0,3
3045,12,18,347,16990,19160,367108209,16990,19160,367108209,11,8,72,1815,1729,2990020,0,3
3046,7,6,46,17035,21203,449607021,15310,20096,403852546,11,9,83,1713,1582,2503570,0,3
3047,17,37,1398,20048,22679,514378575,20048,22679,514378575,8,7,53,1251,1464,2144435,0,3
3048,17,28,835,20902,22462,504561307,19109,21746,472928575,11,9,91,1707,1614,2605992,0,3
3049,36,60,3646,17683,20635,425844282,17680,20638,425931577,10,8,64,1948,1803,3254105,0,3
3050,9,6,40,16424,20268,410801455,16413,20274,411042587,14,8,75,2147,1287,1656751,0,3
3051,19,42,1835,17282,21848,477346110,17282,21848,477346110,11,9,89,1507,1447,2095406,0,3
3052,11,13,175,24454,26992,728604169,24454,26992,728604169,13,7,63,2169,1511,2283688,0,3
3053,15,30,916,18465,22995,528772472,18465,22995,528772472,10,8,64,1757,1399,1959410,0,3
3054,10,9,91,18532,21374,456883969,18532,21374,456877194,12,9,83,1716,1385,1920937,0,3
3055,17,32,1035,18996,22097,488307670,17445,22061,486692869,10,8,67,1687,1692,2862915,0,3
3056,16,28,788,19824,22294,497048719,19824,22294,497048719,14,8,80,2109,1508,2274246,0,3
3057,10,7,59,16938,19874,395010991,16938,19874,395010991,16,9,92,2375,1442,2079885,0,3
3058,16,31,989,23124,23808,566864207,21384,23780,565513142,11,7,54,1745,1430,2047232,0,3
3059,7,7,54,18723,22843,521821808,18723,22843,521821808,10,9,87,1460,1435,2059929,0,3
3060,125,404,163329,20240,23351,545270019,20240,23351,545270019,13,10,116,1999,1869,3493447,0,3
3061,20,28,819,19935,22195,492641968,19935,22195,492641968,16,8,64,2378,1290,1666155,0,3
3062,9,8,65,17331,20083,403331434,17331,20083,403331434,13,9,88,1998,1494,2235017,0,3
3063,12,25,672,18070,22336,498929385,16893,21912,480159606,10,9,89,1687,1858,3454719,0,3
3064,28,60,3720,18967,22658,513398692,18967,22658,513398692,11,7,49,1875,1490,2222158,0,3
3065,11,8,73,21859,23232,539745658,21784,23169,536820467,16,9,97,2270,1383,1912887,0,3
3066,22,35,1257,16747,20130,405255768,16748,20130,405246200,12,8,71,2037,2103,4424453,0,3
3067,9,7,61,14691,19259,370935916,14691,19259,370928572,13,9,91,1899,1461,2134651,0,3
3068,22,30,925,21002,22201,492928001,21002,22201,492928001,15,7,53,2666,1672,2798226,0,3
3069,16,21,475,15647,19974,398964969,15647,19974,398964969,13,8,73,2181,1529,2339422,0,3
3070,14,15,234,16033,22012,484558816,16033,22012,484558816,14,7,55,2458,1544,2385351,0,3
3071,17,31,992,18832,21931,481000393,18832,21931,481000393,7,8,72,1367,1813,3289911,0,3
3072,12,14,219,15000,20458,418551106,14925,20508,420579251,11,8,67,2229,1990,3961528,0,3
3073,0,0,0,32868,25097,629885391,32868,25097,629885391,6,0,0,603,125,15715,1,3
3074,32,45,2114,19918,23159,536357155,19918,23159,536357155,9,8,73,1556,1910,3651298,0,3
3075,33,41,1724,19291,22784,519127827,19291,22784,519127827,14,8,65,2130,1334,1780001,0,3
3076,29,43,1932,19308,21922,480593570,19308,21922,480593570,12,7,58,2235,1684,2838278,0,3
3077,10,4,21,22069,23775,565252984,22069,23775,565252984,18,5,28,2730,783,613439,0,3
3078,24,47,2302,18918,21142,446992664,18918,21142,446992664,13,8,69,1961,1391,1936461,0,3
3079,15,25,673,22698,24469,598761415,22698,24469,598761415,12,8,67,1926,1572,2471283,0,3
3080,30,37,1422,19107,22423,502803357,19107,22423,502803357,14,7,61,2828,2086,4355187,0,3
3081,21,38,1495,15663,19573,383117223,15663,19573,383117223,8,7,63,1300,1674,2802578,0,3
3082,16,27,774,15031,18926,358195760,15031,18925,358192909,12,10,102,1865,1920,3687799,0,3
3083,21,34,1193,20255,22813,520441617,19436,22759,517977299,13,8,80,2363,1850,3424350,0,3
3084,11,5,27,21740,23698,561616165,21740,23698,561616165,14,7,59,2432,1383,1914422,0,3
3085,9,7,51,16283,20320,412938814,16283,20320,412938814,13,9,91,1849,1405,1975440,0,3
3086,24,42,1776,20996,23139,535436570,20996,23139,535436570,11,7,62,1900,1522,2316968,0,3
3087,12,11,132,19713,21547,464285657,19713,21547,464285657,12,9,92,1988,1624,2639231,0,3
3088,11,19,363,17640,21884,478916600,16461,21428,459171562,12,8,68,1953,1645,2706062,0,3
3089,11,19,376,24585,25935,672630423,22947,25599,655352461,11,9,84,1687,1546,2391676,0,3
3090,38,45,2096,14409,17877,319591001,14409,17877,319591001,15,10,116,2394,1771,3138761,0,3
3091,20,36,1348,22455,26071,679707832,21412,26493,701903156,11,10,102,1560,1411,1991473,0,3
3092,31,56,3203,21413,24064,579106256,21412,24065,579136922,13,8,79,2030,1422,2024053,0,3
3093,22,34,1164,18211,22237,494501818,18211,22237,494501818,12,9,85,2096,2090,4371731,0,3
3094,21,31,980,18057,21828,476462771,18057,21828,476462771,14,7,60,2262,1417,2010384,0,3
3095,14,29,887,18948,22990,528550432,18948,22990,528550432,12,8,66,1913,1377,1898113,0,3
3096,11,9,85,20023,22806,520135552,20023,22806,520135552,13,8,71,2410,1800,3242572,0,3
3097,16,30,907,20442,22734,516878478,19152,22652,513142539,8,7,53,1127,1177,1385592,0,3
3098,7,5,27,19500,22790,519394434,19500,22790,519394434,12,6,44,2118,1158,1342000,0,3
3099,13,27,754,19886,23224,539370460,19886,23224,539370460,9,9,86,1446,1487,2211699,0,3
3100,1,8,75,32593,24799,615012512,32593,24799,615012512,6,0,0,858,494,244066,1,3
3101,0,0,0,32716,24951,622598622,32716,24951,622598622,6,0,0,810,464,215785,1,3
3102,38,65,4255,16759,21264,452195299,16756,21266,452261414,11,9,87,1595,1366,1867040,0,3
3103,9,6,48,14229,17544,307792626,13646,17665,312055833,14,8,77,2113,1339,1794701,0,3
3104,6,6,40,19882,23802,566539493,19882,23802,566539493,10,8,76,1424,1374,1889283,0,3
3105,14,28,809,20757,22131,489806110,20757,22131,489806110,13,6,46,2023,1162,1350955,0,3
3106,13,19,374,17419,22672,514058317,17452,22655,513260732,13,10,116,1839,1583,2506811,0,3
3107,21,36,1350,20173,23073,532404637,20173,23073,532404637,10,8,70,1763,1948,3795508,0,3
3108,8,7,56,21259,22867,522921018,21259,22867,522921018,14,9,93,2029,1473,2169740,0,3
3109,20,31,965,15521,20805,432852030,15521,20805,432852030,11,8,80,1914,1521,2314494,0,3
3110,21,32,1049,16306,20988,440532589,16306,20988,440532589,13,9,98,2071,1716,2947942,0,3
3111,8,7,52,21143,22917,525195740,21143,22917,525195740,12,10,103,1770,1576,2486658,0,3
3112,7,7,55,18966,22671,513987647,18966,22671,513987647,12,8,69,1926,1510,2281970,0,3
3113,20,34,1213,20533,22298,497237157,20533,22298,497237157,13,9,83,2005,1718,2952775,0,3
3114,21,31,970,16195,19851,394067474,16195,19851,394067474,14,7,49,2558,1970,3883193,0,3
3115,7,6,42,18530,20822,433582917,18530,20822,433582917,12,8,74,1893,1317,1735200,0,3
3116,17,27,780,15653,19381,375640423,17586,21181,448664409,14,9,88,2381,1708,2919092,0,3
3117,16,23,564,19612,22130,489762032,19612,22130,489762032,10,9,90,1518,1694,2872626,0,3
3118,12,21,467,20279,22394,501525756,19615,22684,514571439,10,8,72,1537,1493,2229633,0,3
3119,8,9,86,16870,21953,481939530,16544,22116,489139777,8,7,56,1389,1397,1953529,0,3
3120,18,32,1026,18653,22394,501527837,18653,22394,501527837,10,9,93,1668,1896,3597362,0,3
3121,11,19,371,21448,24456,598121758,21445,24458,598202335,9,8,80,1521,1673,2800888,0,3
3122,19,35,1285,22016,24078,579751186,19507,23604,557172431,10,8,77,1571,1598,2554934,0,3
3123,8,5,34,18871,21420,458858768,17297,21394,457738975,13,8,70,2110,1432,2052421,0,3
3124,6,5,34,18189,21511,462734652,17393,21546,464257332,11,8,75,1634,1323,1752533,0,3
3125,48,52,2726,19937,22801,519899211,19937,22801,519899211,12,6,47,2488,1960,3844184,0,3
3126,24,39,1592,17607,21112,445723032,17607,21112,445723032,11,8,79,1814,2012,4049190,0,3
3127,18,29,894,19917,22184,492168189,17775,21068,443870752,12,9,99,1811,1515,2296729,0,3
3128,12,25,639,17847,20863,435268614,17847,20863,435268614,10,10,103,1442,1524,2324185,0,3
3129,20,41,1707,16999,19324,373434159,16996,19326,373515068,7,7,52,1551,2320,5387033,0,3
3130,18,28,804,20534,24211,586212746,20534,24211,586212746,14,7,55,2209,1526,2331636,0,3
3131,10,8,68,20022,22279,496385637,20022,22279,496385637,13,7,56,1973,1182,1398063,0,3
3132,8,6,38,18432,20829,433883720,18432,20829,433883720,14,8,69,2147,1289,1662107,0,3
3133,16,29,842,18896,21313,454276504,18896,21313,454276504,13,9,97,1982,1558,2427687,0,3
3134,9,6,41,19269,22214,493489488,19269,22214,493489488,12,8,77,2050,1653,2732478,0,3
3135,8,7,61,18056,21067,443838059,18056,21067,443838059,13,9,99,1949,1519,2307918,0,3
3136,7,6,36,18184,22958,527088616,18184,22958,527088616,12,8,64,2118,1576,2485610,0,3
3137,13,28,822,16731,20432,417505891,16727,20435,417597328,10,8,68,1599,1411,1992132,0,3
3138,13,25,655,19762,22851,522202932,19762,22851,522202932,12,8,79,1955,1629,2656810,0,3
3139,28,36,1355,18803,24309,590967448,18803,24309,590967448,15,8,76,2428,1596,2549680,0,3
3140,23,39,1577,19627,22832,521300705,19628,22831,521298116,12,8,75,2041,1781,3173492,0,3
3141,31,45,2094,18727,21817,475985344,18727,21816,475977855,13,7,55,2163,1637,2679892,0,3
3142,6,6,41,18236,22177,491862366,18433,22462,504579501,10,8,73,1766,1817,3301576,0,3
3143,20,40,1626,20589,22849,522109233,20589,22849,522109233,8,7,61,1347,1480,2190792,0,3
3144,20,32,1033,20769,23201,538321140,20769,23201,538321140,14,7,54,2559,1763,3110359,0,3
3145,9,7,58,24165,22833,521382844,24165,22833,521382844,15,9,81,2201,1311,1719670,0,3
3146,27,42,1777,19765,21784,474562985,19765,21784,474562985,11,8,73,1887,1533,2352717,0,3
3147,6,7,57,23549,24738,612017099,23549,24738,612017099,12,9,87,1775,1384,1917266,0,3
3148,405,2239,5014264,25723,21786,474641060,25723,21786,474641060,26,116,13648,4294,20987,440468999,1,3
3149,11,19,390,22495,24028,577362856,22495,24028,577362856,12,8,72,2063,1717,2949131,0,3
3150,13,24,601,17929,22735,516918358,16582,21956,482087617,12,7,60,1911,1261,1592129,0,3
3151,6,7,54,19587,21820,476138848,19587,21820,476138848,10,9,98,1664,1748,3058076,0,3
3152,10,7,60,15706,20785,432029202,15706,20785,432029202,15,9,87,2344,1461,2137111,0,3
3153,7,7,57,18944,21140,446941315,18944,21140,446941315,12,10,101,1886,1624,2639842,0,3
3154,15,22,518,18559,22819,520721842,18560,22819,520712829,13,9,87,2184,1813,3288776,0,3
3155,0,0,0,33007,25262,638210140,33007,25262,638210140,6,0,0,862,499,249072,1,3
3156,20,33,1098,17805,22416,502490346,17805,22416,502490346,11,8,68,1919,1687,2847211,0,3
3157,22,35,1276,15307,20540,421922328,15307,20540,421922328,13,8,73,2179,1634,2671048,0,3
3158,24,37,1382,22550,23504,552442456,22550,23504,552442456,13,7,61,2090,1455,2118171,0,3
3159,18,30,928,17977,20920,437655800,17977,20920,437655800,12,9,83,2154,1877,3524149,0,3
3160,0,8,67,32627,24834,616733965,32627,24834,616733965,6,0,0,587,74,5541,1,3
3161,0,0,0,32732,24966,623332337,32732,24966,623332337,6,0,0,588,70,4995,1,3
3162,13,12,144,20412,22890,523975038,20412,22890,523975038,8,8,64,1216,1358,1845999,0,3
3163,9,8,65,21533,22611,511270318,21533,22611,511270318,13,8,77,1953,1351,1825998,0,3
3164,12,25,666,17482,20610,424788093,17482,20610,424788093,11,9,93,1674,1530,2341981,0,3
3165,13,25,650,15285,19084,364215079,15285,19084,364220220,12,8,79,1950,1545,2387088,0,3
3166,8,7,58,20007,24690,609614849,20007,24690,609614849,12,9,93,1915,1682,2832437,0,3
3167,9,16,278,20628,23398,547466443,19229,22822,520865643,10,8,75,1861,1693,2869294,0,3
3168,8,11,123,22006,23616,557741967,20868,23625,558176514,10,7,62,1662,1507,2271319,0,3
3169,22,35,1260,17099,20317,412788529,17099,20317,412788529,14,8,73,2517,1947,3794133,0,3
3170,24,42,1774,20469,23703,561853732,20469,23703,561853732,12,7,52,1938,1174,1380091,0,3
3171,12,8,72,18798,21444,459881635,17230,21384,457277340,14,9,93,2121,1518,2304382,0,3
3172,10,6,45,18054,21226,450544001,18054,21226,450544001,16,8,69,2256,1214,1474720,0,3
3173,15,27,781,14395,20807,432934204,14395,20807,432932202,13,8,79,2134,1822,3319950,0,3
3174,23,38,1503,20784,23466,550662240,20784,23465,550651157,12,8,67,2213,2093,4382810,0,3
3175,31,58,3419,21628,23156,536228647,21628,23156,536228647,14,8,72,2108,1404,1972103,0,3
3176,6,5,34,19341,20521,421112281,19341,20521,421112281,9,8,76,1390,1425,2032544,0,3
3177,14,27,748,17993,21871,478342626,17993,21871,478342626,12,9,84,1958,1802,3248988,0,3
3178,9,11,136,21267,23578,555949469,21267,23578,555949469,10,7,57,1504,1304,1702246,0,3
3179,24,35,1276,17858,19993,399726772,17858,19993,399726772,15,8,73,2432,1459,2129291,0,3
3180,13,19,392,22386,25029,626464094,22386,25029,626464094,15,7,62,2539,1459,2131187,0,3
3181,11,7,56,22689,25620,656426040,22689,25620,656426040,14,8,73,2132,1464,2143847,0,3
3182,15,32,1035,21531,23069,532189001,21413,23165,536638276,8,6,48,1529,1974,3899911,0,3
3183,7,10,118,18047,21756,473352925,16765,20866,435405836,10,8,76,1661,1500,2250511,0,3
3184,8,7,63,21198,24279,589475131,21198,24279,589470286,10,7,63,1673,1529,2338011,0,3
3185,19,34,1221,17922,21317,454423137,16330,20551,422351037,12,9,81,1973,1761,3101326,0,3
3186,15,26,702,18981,21494,462016119,18981,21494,462016119,10,7,59,1716,1633,2668052,0,3
3187,22,37,1423,17165,19737,389555645,17165,19736,389545839,11,9,81,1777,1688,2851430,0,3
3188,13,9,97,17439,19775,391078901,17439,19775,391078901,16,10,119,2209,1531,2345231,0,3
3189,6,6,40,14883,18695,349512593,14883,18695,349512593,10,8,78,1536,1388,1926901,0,3
3190,11,6,37,19111,22989,528502795,19111,22989,528502795,15,8,67,2279,1242,1543781,0,3
3191,17,35,1237,22153,24603,605347813,22153,24603,605347813,11,7,58,1736,1254,1574791,0,3
3192,20,31,999,18480,22218,493651156,18480,22218,493651156,14,8,75,2236,1645,2708341,0,3
3193,0,0,0,33145,25369,643608705,33145,25369,643608705,6,0,0,575,14,196,1,3
3194,0,0,0,33075,25284,639282398,33075,25284,639282398,6,0,0,1128,573,328697,1,3
3195,16,17,314,17170,20558,422669210,17170,20558,422669210,18,7,60,2751,1287,1657680,0,3
3196,16,25,641,20049,23049,531285870,20049,23049,531285870,10,8,69,1651,1608,2588274,0,3
3197,11,16,266,18049,22867,522906660,18096,22937,526145749,10,8,69,1569,1547,2395390,0,3
3198,14,21,445,17716,22108,488789934,17716,22108,488789934,11,8,80,1855,1587,2519320,0,3
3199,7,6,42,20017,22262,495631584,20017,22262,495636764,12,8,77,1890,1429,2043381,0,3
3200,27,42,1834,23081,23897,571081169,23081,23897,571081169,12,9,92,2276,2251,5070852,0,3
3201,15,29,852,20423,23971,574643947,19625,24221,586698643,11,8,71,1885,1548,2397311,0,3
3202,8,6,44,19610,22662,513600915,19609,22663,513618102,12,8,77,1851,1340,1795752,0,3
3203,9,6,38,18946,21986,483385484,18946,21986,483385484,15,6,48,2310,1089,1187128,0,3
3204,8,8,69,22863,24966,623330088,22863,24966,623330088,12,8,80,1996,1614,2607859,0,3
3205,3,7,49,19530,22630,512157372,18350,22688,514774837,7,9,91,1060,1445,2090496,0,3
3206,9,7,55,22332,24310,591006538,21009,24088,580258161,13,8,74,1900,1388,1927235,0,3
3207,10,6,41,24085,24172,584296852,24085,24172,584296852,15,8,67,2114,1274,1624920,0,3
